idx,row,score,head,tail_label,in_validation,in_testing
6194,6194,-1.679608702659607,Q25104949_GraphQL,Q8366_Algorithm,False,False
6030,6030,-1.7076051235198975,Q25104949_GraphQL,Q80006_Computer_programming,False,False
1644,1644,-1.7226758003234863,Q25104949_GraphQL,Q121416_Discrete_mathematics,False,False
6030,6030,-0.515975832939148,Q8366_Algorithm,Q80006_Computer_programming,False,False
6534,6534,-0.5699253082275391,Q8366_Algorithm,Q9143_Programming_language,False,False
5488,5488,-0.588555097579956,Q8366_Algorithm,Q68_Computer,False,False
2931,2931,-0.5899426341056824,Q8366_Algorithm,Q205084_Computational_complexity_theory,False,False
4338,4338,-0.6195268034934998,Q8366_Algorithm,Q42848_Data,False,False
3039,3039,-1.214835524559021,Q192490_Postgresql,Q21198_Computer_science,False,False
6194,6194,-1.2422096729278564,Q192490_Postgresql,Q8366_Algorithm,False,False
4207,4207,-1.2738902568817139,Q192490_Postgresql,Q395_Mathematics,False,False
6030,6030,-1.278304934501648,Q192490_Postgresql,Q80006_Computer_programming,False,False
5488,5488,-1.2788310050964355,Q192490_Postgresql,Q68_Computer,False,False
5488,5488,-1.4689357280731201,Q3050461_Elasticsearch,Q68_Computer,False,False
3039,3039,-1.4703963994979858,Q3050461_Elasticsearch,Q21198_Computer_science,False,False
6534,6534,-1.4828890562057495,Q3050461_Elasticsearch,Q9143_Programming_language,False,False
6030,6030,-1.5125482082366943,Q3050461_Elasticsearch,Q80006_Computer_programming,False,False
6194,6194,-1.5348389148712158,Q3050461_Elasticsearch,Q8366_Algorithm,False,False
3039,3039,-1.7546148300170898,Q4354073_Reactive_Programming,Q21198_Computer_science,False,False
6030,6030,-1.7670830488204956,Q4354073_Reactive_Programming,Q80006_Computer_programming,False,False
6194,6194,-1.7934324741363525,Q4354073_Reactive_Programming,Q8366_Algorithm,False,False
1644,1644,-1.7964123487472534,Q4354073_Reactive_Programming,Q121416_Discrete_mathematics,False,False
4207,4207,-1.8061199188232422,Q4354073_Reactive_Programming,Q395_Mathematics,False,False
3039,3039,-1.367791771888733,Q1026367_sklearn,Q21198_Computer_science,False,False
6030,6030,-1.380812406539917,Q1026367_sklearn,Q80006_Computer_programming,False,False
6534,6534,-1.3950988054275513,Q1026367_sklearn,Q9143_Programming_language,False,False
6194,6194,-1.4066895246505737,Q1026367_sklearn,Q8366_Algorithm,False,False
4207,4207,-1.4241695404052734,Q1026367_sklearn,Q395_Mathematics,False,False
5488,5488,-2.1177430152893066,Q12606786_Entry,Q68_Computer,False,False
6030,6030,-2.125422477722168,Q12606786_Entry,Q80006_Computer_programming,False,False
3039,3039,-2.1760268211364746,Q12606786_Entry,Q21198_Computer_science,False,False
6194,6194,-2.1898038387298584,Q12606786_Entry,Q8366_Algorithm,False,False
2431,2431,-2.195204019546509,Q12606786_Entry,Q175263_Data_structure,False,False
3039,3039,-1.2152893543243408,Q13582682_classification,Q21198_Computer_science,False,False
6030,6030,-1.25383722782135,Q13582682_classification,Q80006_Computer_programming,False,False
6194,6194,-1.2555958032608032,Q13582682_classification,Q8366_Algorithm,False,False
1644,1644,-1.2721983194351196,Q13582682_classification,Q121416_Discrete_mathematics,False,False
5488,5488,-1.2838108539581299,Q13582682_classification,Q68_Computer,False,False
6030,6030,-1.5840644836425781,Q1276130_Extract_Transform_Load_(ETL),Q80006_Computer_programming,False,False
4207,4207,-1.5844755172729492,Q1276130_Extract_Transform_Load_(ETL),Q395_Mathematics,False,False
5488,5488,-1.5928549766540527,Q1276130_Extract_Transform_Load_(ETL),Q68_Computer,False,False
3039,3039,-1.5931450128555298,Q1276130_Extract_Transform_Load_(ETL),Q21198_Computer_science,False,False
6534,6534,-1.6274176836013794,Q1276130_Extract_Transform_Load_(ETL),Q9143_Programming_language,False,False
1672,1672,-1.8528794050216675,Q7239673_Familiarity_with_predictive_models,Q12525525_Computation,False,False
6194,6194,-1.8926982879638672,Q7239673_Familiarity_with_predictive_models,Q8366_Algorithm,False,False
4207,4207,-1.8947557210922241,Q7239673_Familiarity_with_predictive_models,Q395_Mathematics,False,False
5488,5488,-1.9353766441345215,Q7239673_Familiarity_with_predictive_models,Q68_Computer,False,False
3039,3039,-1.939988136291504,Q7239673_Familiarity_with_predictive_models,Q21198_Computer_science,False,False
3039,3039,-1.4451264142990112,Q4130556_Front-End_Web_Development,Q21198_Computer_science,False,False
1644,1644,-1.4480175971984863,Q4130556_Front-End_Web_Development,Q121416_Discrete_mathematics,False,False
6030,6030,-1.4549083709716797,Q4130556_Front-End_Web_Development,Q80006_Computer_programming,False,False
5488,5488,-1.4724700450897217,Q4130556_Front-End_Web_Development,Q68_Computer,False,False
6194,6194,-1.484467625617981,Q4130556_Front-End_Web_Development,Q8366_Algorithm,False,False
6194,6194,-1.3640072345733643,Q98844843_Bioinformatics_Algorithms,Q8366_Algorithm,False,False
3039,3039,-1.3753474950790405,Q98844843_Bioinformatics_Algorithms,Q21198_Computer_science,False,False
1644,1644,-1.3933368921279907,Q98844843_Bioinformatics_Algorithms,Q121416_Discrete_mathematics,False,False
6030,6030,-1.4017781019210815,Q98844843_Bioinformatics_Algorithms,Q80006_Computer_programming,False,False
4338,4338,-1.4038668870925903,Q98844843_Bioinformatics_Algorithms,Q42848_Data,False,False
3039,3039,-1.623471736907959,Q2650262_Google_Compute_Engine,Q21198_Computer_science,False,False
4338,4338,-1.6274183988571167,Q2650262_Google_Compute_Engine,Q42848_Data,False,False
6194,6194,-1.6357307434082031,Q2650262_Google_Compute_Engine,Q8366_Algorithm,False,False
4207,4207,-1.6473782062530518,Q2650262_Google_Compute_Engine,Q395_Mathematics,False,False
6534,6534,-1.6621538400650024,Q2650262_Google_Compute_Engine,Q9143_Programming_language,False,False
4207,4207,-1.462559700012207,Q454728_App_Engine,Q395_Mathematics,False,False
3039,3039,-1.4904987812042236,Q454728_App_Engine,Q21198_Computer_science,False,False
6534,6534,-1.4990506172180176,Q454728_App_Engine,Q9143_Programming_language,False,False
6030,6030,-1.5473685264587402,Q454728_App_Engine,Q80006_Computer_programming,False,False
6194,6194,-1.5495089292526245,Q454728_App_Engine,Q8366_Algorithm,False,False
3039,3039,-1.0951120853424072,Q13479982_Cryptocurrency_&_Blockchain,Q21198_Computer_science,False,False
6194,6194,-1.1243526935577393,Q13479982_Cryptocurrency_&_Blockchain,Q8366_Algorithm,False,False
6030,6030,-1.1262648105621338,Q13479982_Cryptocurrency_&_Blockchain,Q80006_Computer_programming,False,False
4207,4207,-1.1422656774520874,Q13479982_Cryptocurrency_&_Blockchain,Q395_Mathematics,False,False
1644,1644,-1.1663455963134766,Q13479982_Cryptocurrency_&_Blockchain,Q121416_Discrete_mathematics,False,False
1526,1526,-1.7950348854064941,Q181593_Sorting,Q117801_Computational_science,False,False
6194,6194,-1.7962779998779297,Q181593_Sorting,Q8366_Algorithm,False,False
3039,3039,-1.798866868019104,Q181593_Sorting,Q21198_Computer_science,False,False
1644,1644,-1.8258875608444214,Q181593_Sorting,Q121416_Discrete_mathematics,False,False
5488,5488,-1.8269598484039307,Q181593_Sorting,Q68_Computer,False,False
3039,3039,-1.269966959953308,Q2904257_Software_Development_Lifecycle_(SDLC),Q21198_Computer_science,False,False
6030,6030,-1.287034273147583,Q2904257_Software_Development_Lifecycle_(SDLC),Q80006_Computer_programming,False,False
6534,6534,-1.297807216644287,Q2904257_Software_Development_Lifecycle_(SDLC),Q9143_Programming_language,False,False
6194,6194,-1.3159769773483276,Q2904257_Software_Development_Lifecycle_(SDLC),Q8366_Algorithm,False,False
4207,4207,-1.3193416595458984,Q2904257_Software_Development_Lifecycle_(SDLC),Q395_Mathematics,False,False
4207,4207,-1.2597142457962036,Q201339_Public-key_cryptography,Q395_Mathematics,False,False
3039,3039,-1.2996997833251953,Q201339_Public-key_cryptography,Q21198_Computer_science,False,False
6534,6534,-1.3248764276504517,Q201339_Public-key_cryptography,Q9143_Programming_language,False,False
2931,2931,-1.355473518371582,Q201339_Public-key_cryptography,Q205084_Computational_complexity_theory,False,False
4338,4338,-1.3583033084869385,Q201339_Public-key_cryptography,Q42848_Data,False,False
6194,6194,-0.567755401134491,Q30642_Natural_language_processing,Q8366_Algorithm,True,False
6030,6030,-0.5700133442878723,Q30642_Natural_language_processing,Q80006_Computer_programming,False,False
6534,6534,-0.6115620732307434,Q30642_Natural_language_processing,Q9143_Programming_language,False,False
4207,4207,-0.6136382222175598,Q30642_Natural_language_processing,Q395_Mathematics,False,False
5488,5488,-0.651370644569397,Q30642_Natural_language_processing,Q68_Computer,False,False
3039,3039,-1.7926645278930664,Q660192_Computer-aided_manufaturing,Q21198_Computer_science,False,False
6194,6194,-1.820322036743164,Q660192_Computer-aided_manufaturing,Q8366_Algorithm,False,False
5488,5488,-1.8230034112930298,Q660192_Computer-aided_manufaturing,Q68_Computer,False,False
4207,4207,-1.8237169981002808,Q660192_Computer-aided_manufaturing,Q395_Mathematics,False,False
2431,2431,-1.8625019788742065,Q660192_Computer-aided_manufaturing,Q175263_Data_structure,False,False
3039,3039,-1.2656869888305664,Q857102_Software_design,Q21198_Computer_science,False,False
6194,6194,-1.2898683547973633,Q857102_Software_design,Q8366_Algorithm,False,False
4338,4338,-1.3181215524673462,Q857102_Software_design,Q42848_Data,False,False
2931,2931,-1.3291239738464355,Q857102_Software_design,Q205084_Computational_complexity_theory,False,False
6534,6534,-1.3340598344802856,Q857102_Software_design,Q9143_Programming_language,True,False
3039,3039,-1.1959121227264404,Q115564437_ChatGPT,Q21198_Computer_science,False,False
5488,5488,-1.230068325996399,Q115564437_ChatGPT,Q68_Computer,False,False
6030,6030,-1.2300869226455688,Q115564437_ChatGPT,Q80006_Computer_programming,False,False
2431,2431,-1.2607545852661133,Q115564437_ChatGPT,Q175263_Data_structure,False,False
4207,4207,-1.2669295072555542,Q115564437_ChatGPT,Q395_Mathematics,False,False
3039,3039,-1.4014196395874023,Q2852503_Ansible,Q21198_Computer_science,False,False
6030,6030,-1.4140896797180176,Q2852503_Ansible,Q80006_Computer_programming,False,False
6194,6194,-1.4465627670288086,Q2852503_Ansible,Q8366_Algorithm,False,False
4207,4207,-1.461618423461914,Q2852503_Ansible,Q395_Mathematics,False,False
6534,6534,-1.4667704105377197,Q2852503_Ansible,Q9143_Programming_language,False,False
3039,3039,-1.5336209535598755,Q61940611_Vuex,Q21198_Computer_science,False,False
6030,6030,-1.5714235305786133,Q61940611_Vuex,Q80006_Computer_programming,False,False
5488,5488,-1.5762025117874146,Q61940611_Vuex,Q68_Computer,False,False
6194,6194,-1.5963795185089111,Q61940611_Vuex,Q8366_Algorithm,False,False
4207,4207,-1.6012276411056519,Q61940611_Vuex,Q395_Mathematics,False,False
6030,6030,-1.5569303035736084,Q22909730_Webpack,Q80006_Computer_programming,False,False
3039,3039,-1.5671271085739136,Q22909730_Webpack,Q21198_Computer_science,False,False
4338,4338,-1.5857124328613281,Q22909730_Webpack,Q42848_Data,False,False
5488,5488,-1.604411005973816,Q22909730_Webpack,Q68_Computer,False,False
6194,6194,-1.6163113117218018,Q22909730_Webpack,Q8366_Algorithm,False,False
3039,3039,-1.0984344482421875,Q1206660_IntelliJ_IDEA,Q21198_Computer_science,False,False
6030,6030,-1.1282212734222412,Q1206660_IntelliJ_IDEA,Q80006_Computer_programming,False,False
6194,6194,-1.1732826232910156,Q1206660_IntelliJ_IDEA,Q8366_Algorithm,False,False
4207,4207,-1.181566834449768,Q1206660_IntelliJ_IDEA,Q395_Mathematics,False,False
6534,6534,-1.1929513216018677,Q1206660_IntelliJ_IDEA,Q9143_Programming_language,False,False
3039,3039,-0.6400429010391235,Q128392_Concurrent_computing,Q21198_Computer_science,False,False
6030,6030,-0.6540802121162415,Q128392_Concurrent_computing,Q80006_Computer_programming,False,False
6194,6194,-0.6805139183998108,Q128392_Concurrent_computing,Q8366_Algorithm,False,False
6534,6534,-0.7456998229026794,Q128392_Concurrent_computing,Q9143_Programming_language,False,False
4338,4338,-0.7612677812576294,Q128392_Concurrent_computing,Q42848_Data,False,False
3039,3039,-1.1687886714935303,Q7754_Calculus,Q21198_Computer_science,False,False
4207,4207,-1.1943022012710571,Q7754_Calculus,Q395_Mathematics,False,False
6030,6030,-1.2019658088684082,Q7754_Calculus,Q80006_Computer_programming,False,False
6194,6194,-1.2317287921905518,Q7754_Calculus,Q8366_Algorithm,False,False
5488,5488,-1.238943338394165,Q7754_Calculus,Q68_Computer,False,False
3039,3039,-1.4362672567367554,Q17513350_ASP.NET_Core,Q21198_Computer_science,False,False
6030,6030,-1.481512188911438,Q17513350_ASP.NET_Core,Q80006_Computer_programming,False,False
4207,4207,-1.496134877204895,Q17513350_ASP.NET_Core,Q395_Mathematics,False,False
6194,6194,-1.519985556602478,Q17513350_ASP.NET_Core,Q8366_Algorithm,False,False
6534,6534,-1.5421937704086304,Q17513350_ASP.NET_Core,Q9143_Programming_language,False,False
6030,6030,-1.409626841545105,Q1770325_Spotfire,Q80006_Computer_programming,False,False
3039,3039,-1.424664855003357,Q1770325_Spotfire,Q21198_Computer_science,False,False
4207,4207,-1.4625102281570435,Q1770325_Spotfire,Q395_Mathematics,False,False
5488,5488,-1.4732377529144287,Q1770325_Spotfire,Q68_Computer,False,False
6194,6194,-1.4757511615753174,Q1770325_Spotfire,Q8366_Algorithm,False,False
3039,3039,-1.531544804573059,Q135964_ZBrush,Q21198_Computer_science,False,False
6030,6030,-1.5491399765014648,Q135964_ZBrush,Q80006_Computer_programming,False,False
6194,6194,-1.5536495447158813,Q135964_ZBrush,Q8366_Algorithm,False,False
5488,5488,-1.5714930295944214,Q135964_ZBrush,Q68_Computer,False,False
6534,6534,-1.5996589660644531,Q135964_ZBrush,Q9143_Programming_language,False,False
3039,3039,-1.5788488388061523,Q1572865_Sass,Q21198_Computer_science,False,False
5488,5488,-1.610487937927246,Q1572865_Sass,Q68_Computer,False,False
6194,6194,-1.6157033443450928,Q1572865_Sass,Q8366_Algorithm,False,False
6030,6030,-1.6214287281036377,Q1572865_Sass,Q80006_Computer_programming,False,False
4338,4338,-1.6287758350372314,Q1572865_Sass,Q42848_Data,False,False
6194,6194,-1.213097095489502,Q485_computer_virus,Q8366_Algorithm,False,False
3039,3039,-1.224125862121582,Q485_computer_virus,Q21198_Computer_science,False,False
4338,4338,-1.2241712808609009,Q485_computer_virus,Q42848_Data,False,False
4207,4207,-1.2472654581069946,Q485_computer_virus,Q395_Mathematics,False,False
6030,6030,-1.247697353363037,Q485_computer_virus,Q80006_Computer_programming,False,False
3039,3039,-1.177676796913147,Q21622213_.NET,Q21198_Computer_science,False,False
6030,6030,-1.1882448196411133,Q21622213_.NET,Q80006_Computer_programming,False,False
4338,4338,-1.20989990234375,Q21622213_.NET,Q42848_Data,False,False
5488,5488,-1.2099883556365967,Q21622213_.NET,Q68_Computer,False,False
6194,6194,-1.2240883111953735,Q21622213_.NET,Q8366_Algorithm,False,False
5488,5488,-1.46574866771698,Q326489_Ggplot2,Q68_Computer,False,False
3039,3039,-1.4860023260116577,Q326489_Ggplot2,Q21198_Computer_science,False,False
6030,6030,-1.486950397491455,Q326489_Ggplot2,Q80006_Computer_programming,False,False
4207,4207,-1.49066960811615,Q326489_Ggplot2,Q395_Mathematics,False,False
2452,2452,-1.4909635782241821,Q326489_Ggplot2,Q176623_Random_variable,False,False
3039,3039,-1.140939474105835,Q170519_Virtual_reality,Q21198_Computer_science,False,False
5488,5488,-1.158209204673767,Q170519_Virtual_reality,Q68_Computer,False,False
6030,6030,-1.1684778928756714,Q170519_Virtual_reality,Q80006_Computer_programming,False,False
6194,6194,-1.2034846544265747,Q170519_Virtual_reality,Q8366_Algorithm,False,False
2431,2431,-1.229730486869812,Q170519_Virtual_reality,Q175263_Data_structure,False,False
6534,6534,-1.55498468875885,Q735441_Inventor,Q9143_Programming_language,False,False
3039,3039,-1.5585650205612183,Q735441_Inventor,Q21198_Computer_science,False,False
5488,5488,-1.5615323781967163,Q735441_Inventor,Q68_Computer,False,False
6194,6194,-1.568989634513855,Q735441_Inventor,Q8366_Algorithm,False,False
6030,6030,-1.5948715209960938,Q735441_Inventor,Q80006_Computer_programming,False,False
5488,5488,-1.4965627193450928,Q9587_Final_Cut_Pro,Q68_Computer,False,False
6030,6030,-1.5088956356048584,Q9587_Final_Cut_Pro,Q80006_Computer_programming,False,False
6194,6194,-1.5305888652801514,Q9587_Final_Cut_Pro,Q8366_Algorithm,False,False
3039,3039,-1.5356616973876953,Q9587_Final_Cut_Pro,Q21198_Computer_science,False,False
4207,4207,-1.5495227575302124,Q9587_Final_Cut_Pro,Q395_Mathematics,False,False
5488,5488,-1.278056025505066,Q1056396_HR,Q68_Computer,False,False
6030,6030,-1.289772629737854,Q1056396_HR,Q80006_Computer_programming,False,False
3039,3039,-1.2951500415802002,Q1056396_HR,Q21198_Computer_science,False,False
6194,6194,-1.3171181678771973,Q1056396_HR,Q8366_Algorithm,False,False
2452,2452,-1.3306515216827393,Q1056396_HR,Q176623_Random_variable,False,False
3039,3039,-1.3975529670715332,Q28502244_Power_Automate,Q21198_Computer_science,False,False
6030,6030,-1.41007399559021,Q28502244_Power_Automate,Q80006_Computer_programming,False,False
6194,6194,-1.4105732440948486,Q28502244_Power_Automate,Q8366_Algorithm,False,False
4207,4207,-1.4383957386016846,Q28502244_Power_Automate,Q395_Mathematics,False,False
6534,6534,-1.4618473052978516,Q28502244_Power_Automate,Q9143_Programming_language,False,False
3039,3039,-1.9625234603881836,Q110779090_Autodesk_Fusion_360,Q21198_Computer_science,False,False
4207,4207,-1.9660089015960693,Q110779090_Autodesk_Fusion_360,Q395_Mathematics,False,False
6194,6194,-1.9833927154541016,Q110779090_Autodesk_Fusion_360,Q8366_Algorithm,False,False
2431,2431,-1.9889461994171143,Q110779090_Autodesk_Fusion_360,Q175263_Data_structure,False,False
6534,6534,-1.989702582359314,Q110779090_Autodesk_Fusion_360,Q9143_Programming_language,False,False
5488,5488,-1.3843419551849365,Q751281_SOLIDWORKS,Q68_Computer,False,False
3039,3039,-1.4017105102539062,Q751281_SOLIDWORKS,Q21198_Computer_science,False,False
6030,6030,-1.4231808185577393,Q751281_SOLIDWORKS,Q80006_Computer_programming,False,False
6194,6194,-1.4530216455459595,Q751281_SOLIDWORKS,Q8366_Algorithm,False,False
2931,2931,-1.4798332452774048,Q751281_SOLIDWORKS,Q205084_Computational_complexity_theory,False,False
6030,6030,-1.2059892416000366,Q787177_MariaDB,Q80006_Computer_programming,False,False
3039,3039,-1.2111856937408447,Q787177_MariaDB,Q21198_Computer_science,False,False
6194,6194,-1.2301421165466309,Q787177_MariaDB,Q8366_Algorithm,False,False
5488,5488,-1.2504655122756958,Q787177_MariaDB,Q68_Computer,False,False
6534,6534,-1.270156979560852,Q787177_MariaDB,Q9143_Programming_language,False,False
5488,5488,-1.289579153060913,Q319417_SQLite,Q68_Computer,False,False
3039,3039,-1.3188530206680298,Q319417_SQLite,Q21198_Computer_science,False,False
6030,6030,-1.3198548555374146,Q319417_SQLite,Q80006_Computer_programming,False,False
6194,6194,-1.3445854187011719,Q319417_SQLite,Q8366_Algorithm,False,False
6534,6534,-1.3713849782943726,Q319417_SQLite,Q9143_Programming_language,False,False
6194,6194,-1.778759241104126,Q85753005_Cloud_Native,Q8366_Algorithm,False,False
6030,6030,-1.7791839838027954,Q85753005_Cloud_Native,Q80006_Computer_programming,False,False
3039,3039,-1.779902696609497,Q85753005_Cloud_Native,Q21198_Computer_science,False,False
5488,5488,-1.79423987865448,Q85753005_Cloud_Native,Q68_Computer,False,False
4338,4338,-1.7974867820739746,Q85753005_Cloud_Native,Q42848_Data,False,False
3039,3039,-1.8663668632507324,Q665452_Web_Scraping,Q21198_Computer_science,False,False
6194,6194,-1.887433409690857,Q665452_Web_Scraping,Q8366_Algorithm,False,False
6030,6030,-1.9017860889434814,Q665452_Web_Scraping,Q80006_Computer_programming,False,False
1644,1644,-1.9054375886917114,Q665452_Web_Scraping,Q121416_Discrete_mathematics,False,False
5488,5488,-1.9064711332321167,Q665452_Web_Scraping,Q68_Computer,False,False
6194,6194,-1.5842562913894653,Q18614765_Probability,Q8366_Algorithm,False,False
3039,3039,-1.5871946811676025,Q18614765_Probability,Q21198_Computer_science,False,False
4207,4207,-1.5943282842636108,Q18614765_Probability,Q395_Mathematics,False,False
6534,6534,-1.6340923309326172,Q18614765_Probability,Q9143_Programming_language,False,False
6030,6030,-1.6573306322097778,Q18614765_Probability,Q80006_Computer_programming,False,False
3039,3039,-1.5774074792861938,Q185612_Regular_expression,Q21198_Computer_science,False,False
4207,4207,-1.5866485834121704,Q185612_Regular_expression,Q395_Mathematics,False,False
6194,6194,-1.6185786724090576,Q185612_Regular_expression,Q8366_Algorithm,False,False
6030,6030,-1.6393728256225586,Q185612_Regular_expression,Q80006_Computer_programming,False,False
2931,2931,-1.6608552932739258,Q185612_Regular_expression,Q205084_Computational_complexity_theory,False,False
4207,4207,-1.2873883247375488,Q13233410_Android_Studio,Q395_Mathematics,False,False
3039,3039,-1.3413076400756836,Q13233410_Android_Studio,Q21198_Computer_science,False,False
6194,6194,-1.3417621850967407,Q13233410_Android_Studio,Q8366_Algorithm,False,False
6534,6534,-1.3451480865478516,Q13233410_Android_Studio,Q9143_Programming_language,False,False
1755,1755,-1.3555394411087036,Q13233410_Android_Studio,Q131476_Graph_theory,False,False
4207,4207,-1.0265092849731445,Q169478_MATLAB,Q395_Mathematics,False,False
3039,3039,-1.0336750745773315,Q169478_MATLAB,Q21198_Computer_science,False,False
6030,6030,-1.058150053024292,Q169478_MATLAB,Q80006_Computer_programming,False,False
6194,6194,-1.0778440237045288,Q169478_MATLAB,Q8366_Algorithm,False,False
2931,2931,-1.1079304218292236,Q169478_MATLAB,Q205084_Computational_complexity_theory,False,False
3039,3039,-1.2309483289718628,Q24898584_Statistical_Hypothesis_Testing,Q21198_Computer_science,False,False
6030,6030,-1.2451398372650146,Q24898584_Statistical_Hypothesis_Testing,Q80006_Computer_programming,False,False
4207,4207,-1.2532739639282227,Q24898584_Statistical_Hypothesis_Testing,Q395_Mathematics,False,False
6194,6194,-1.2711220979690552,Q24898584_Statistical_Hypothesis_Testing,Q8366_Algorithm,False,False
5488,5488,-1.2928907871246338,Q24898584_Statistical_Hypothesis_Testing,Q68_Computer,False,False
5488,5488,-1.7972182035446167,Q20671273_Troubleshooting,Q68_Computer,False,False
3039,3039,-1.8119813203811646,Q20671273_Troubleshooting,Q21198_Computer_science,False,False
6661,6661,-1.8149956464767456,Q20671273_Troubleshooting,Q9492_Probability,False,False
2431,2431,-1.8264528512954712,Q20671273_Troubleshooting,Q175263_Data_structure,False,False
6194,6194,-1.8282297849655151,Q20671273_Troubleshooting,Q8366_Algorithm,False,False
3039,3039,-1.1838184595108032,Q485396_Analytics,Q21198_Computer_science,False,False
4207,4207,-1.2193305492401123,Q485396_Analytics,Q395_Mathematics,False,False
6030,6030,-1.2219905853271484,Q485396_Analytics,Q80006_Computer_programming,False,False
6194,6194,-1.2284941673278809,Q485396_Analytics,Q8366_Algorithm,False,False
6534,6534,-1.2562719583511353,Q485396_Analytics,Q9143_Programming_language,False,False
2452,2452,-1.5608810186386108,Q1780667_Product_Management,Q176623_Random_variable,False,False
5488,5488,-1.5654139518737793,Q1780667_Product_Management,Q68_Computer,False,False
3039,3039,-1.566165566444397,Q1780667_Product_Management,Q21198_Computer_science,False,False
6030,6030,-1.5860315561294556,Q1780667_Product_Management,Q80006_Computer_programming,False,False
6194,6194,-1.5900295972824097,Q1780667_Product_Management,Q8366_Algorithm,False,False
1672,1672,-1.9848192930221558,Q1322871_EDA,Q12525525_Computation,False,False
3039,3039,-2.0356972217559814,Q1322871_EDA,Q21198_Computer_science,False,False
6030,6030,-2.0496175289154053,Q1322871_EDA,Q80006_Computer_programming,False,False
1526,1526,-2.0499703884124756,Q1322871_EDA,Q117801_Computational_science,False,False
4338,4338,-2.055798292160034,Q1322871_EDA,Q42848_Data,False,False
3039,3039,-1.0231400728225708,Q1152135_Unsupervised_learning,Q21198_Computer_science,False,False
6030,6030,-1.0349109172821045,Q1152135_Unsupervised_learning,Q80006_Computer_programming,False,False
6194,6194,-1.0380569696426392,Q1152135_Unsupervised_learning,Q8366_Algorithm,False,False
4207,4207,-1.0463449954986572,Q1152135_Unsupervised_learning,Q395_Mathematics,False,False
6534,6534,-1.0572856664657593,Q1152135_Unsupervised_learning,Q9143_Programming_language,False,False
3039,3039,-1.388018250465393,Q2003932_Conversational_design,Q21198_Computer_science,False,False
6194,6194,-1.3880212306976318,Q2003932_Conversational_design,Q8366_Algorithm,False,False
5488,5488,-1.4088459014892578,Q2003932_Conversational_design,Q68_Computer,False,False
6534,6534,-1.4138802289962769,Q2003932_Conversational_design,Q9143_Programming_language,False,False
4207,4207,-1.4225820302963257,Q2003932_Conversational_design,Q395_Mathematics,False,False
3039,3039,-2.1320321559906006,Q5140297_coding,Q21198_Computer_science,False,False
5488,5488,-2.1609416007995605,Q5140297_coding,Q68_Computer,False,False
6030,6030,-2.163846731185913,Q5140297_coding,Q80006_Computer_programming,False,False
1644,1644,-2.2000977993011475,Q5140297_coding,Q121416_Discrete_mathematics,False,False
4207,4207,-2.2032058238983154,Q5140297_coding,Q395_Mathematics,False,False
6194,6194,-1.2490123510360718,Q30503704_Graphs_Algorithms,Q8366_Algorithm,False,False
3039,3039,-1.2668038606643677,Q30503704_Graphs_Algorithms,Q21198_Computer_science,False,False
6030,6030,-1.2924094200134277,Q30503704_Graphs_Algorithms,Q80006_Computer_programming,False,False
6534,6534,-1.295652151107788,Q30503704_Graphs_Algorithms,Q9143_Programming_language,False,False
4207,4207,-1.3130254745483398,Q30503704_Graphs_Algorithms,Q395_Mathematics,False,False
3039,3039,-1.7190899848937988,Q1128971_Rapid_Prototyping,Q21198_Computer_science,False,False
6030,6030,-1.7599689960479736,Q1128971_Rapid_Prototyping,Q80006_Computer_programming,False,False
5488,5488,-1.7622991800308228,Q1128971_Rapid_Prototyping,Q68_Computer,False,False
4207,4207,-1.7812262773513794,Q1128971_Rapid_Prototyping,Q395_Mathematics,False,False
2452,2452,-1.808042049407959,Q1128971_Rapid_Prototyping,Q176623_Random_variable,False,False
3039,3039,-1.3112651109695435,Q907375_Unit_Testing,Q21198_Computer_science,False,False
6030,6030,-1.3336873054504395,Q907375_Unit_Testing,Q80006_Computer_programming,False,False
6194,6194,-1.343138575553894,Q907375_Unit_Testing,Q8366_Algorithm,False,False
4338,4338,-1.3540512323379517,Q907375_Unit_Testing,Q42848_Data,False,False
2431,2431,-1.358807921409607,Q907375_Unit_Testing,Q175263_Data_structure,False,False
3039,3039,-1.3043177127838135,Q5227391_database_management,Q21198_Computer_science,False,False
6194,6194,-1.320912480354309,Q5227391_database_management,Q8366_Algorithm,False,False
5488,5488,-1.3443256616592407,Q5227391_database_management,Q68_Computer,False,False
4338,4338,-1.3482085466384888,Q5227391_database_management,Q42848_Data,False,False
6030,6030,-1.34913969039917,Q5227391_database_management,Q80006_Computer_programming,False,False
4207,4207,-2.00346040725708,Q651022_Iteration,Q395_Mathematics,False,False
3039,3039,-2.01849627494812,Q651022_Iteration,Q21198_Computer_science,False,False
2452,2452,-2.0275094509124756,Q651022_Iteration,Q176623_Random_variable,False,False
6194,6194,-2.0282046794891357,Q651022_Iteration,Q8366_Algorithm,False,False
6030,6030,-2.0448813438415527,Q651022_Iteration,Q80006_Computer_programming,False,False
6030,6030,-1.3031442165374756,Q135707_User_interface_design,Q80006_Computer_programming,False,False
3039,3039,-1.3286205530166626,Q135707_User_interface_design,Q21198_Computer_science,False,False
4338,4338,-1.3355261087417603,Q135707_User_interface_design,Q42848_Data,False,False
6194,6194,-1.3570330142974854,Q135707_User_interface_design,Q8366_Algorithm,False,False
