id	label
1718	Q1209367
1719	Q1209759
1720	Q1210425
1721	Q121088
1722	Q1211075
1723	Q121117
1724	Q1211457
1725	Q1211721
1726	Q121182
1727	Q1211967
1728	Q12121859
1729	Q12139612
1730	Q121416
1731	Q12147
1732	Q1220872
1733	Q1224694
1734	Q1224796
1735	Q12253
1736	Q1227423
1737	Q1227538
1738	Q12313595
1739	Q1231865
1740	Q12328568
1741	Q1233025
1742	Q1233197
1743	Q12335235
1744	Q12342711
1745	Q1235236
1746	Q1238229
1747	Q1240211
1748	Q12404958
1749	Q1242407
1750	Q124590
1751	Q12479
1752	Q1247905
1753	Q12482
1754	Q12483
1755	Q1249280
1756	Q12503
1757	Q1250383
1758	Q12525525
1759	Q12526674
1760	Q1252865
1761	Q1253369
1762	Q12536461
1763	Q12538706
1764	Q1254148
1765	Q1254373
1766	Q1254596
1767	Q12556934
1768	Q12569864
1769	Q125977
1770	Q126002
1771	Q1260632
1772	Q12606786
1773	Q126125
1774	Q1264012
1775	Q1265807
1776	Q126666
1777	Q1267489
1778	Q126818
1779	Q1268744
1780	Q1268933
1781	Q1268978
1782	Q1268980
1783	Q12705
1784	Q1271424
1785	Q12718609
1786	Q12725
1787	Q1272626
1788	Q12727779
1789	Q12728701
1790	Q12729391
1791	Q1273203
1792	Q12734727
1793	Q12737077
1794	Q12738495
1795	Q12743436
1796	Q12743938
1797	Q12745768
1798	Q1274979
1799	Q1276130
1800	Q12771457
1801	Q12772052
1802	Q12772819
1803	Q1277447
1804	Q12775712
1805	Q127879
1806	Q128030
1807	Q12819913
1808	Q1283101
1809	Q1283865
1810	Q128392
1811	Q128555
1812	Q12856933
1813	Q128570
1814	Q12859294
1815	Q128751
1816	Q1288568
1817	Q12893838
1818	Q12894677
1819	Q1290
1820	Q12906809
1821	Q1292360
1822	Q1293220
1823	Q1293621
1824	Q1295508
1825	Q1296464
1826	Q129793
1827	Q1301371
1828	Q1303814
1829	Q1304193
1830	Q1305241
1831	Q1307327
1832	Q1308274
1833	Q13091172
1834	Q1310585
1835	Q13107244
1836	Q131093
1837	Q131105
1838	Q131140
1839	Q131164
1840	Q131187
1841	Q131200
1842	Q131212
1843	Q131222
1844	Q131382
1845	Q131406
1846	Q1314632
1847	Q131476
1848	Q13156650
1849	Q13156651
1850	Q13156652
1851	Q1315869
1852	Q1316196
1853	Q13166
1854	Q131669
1855	Q131723
1856	Q13179
1857	Q1318054
1858	Q1318441
1859	Q13199995
1860	Q1321
1861	Q1322183
1862	Q1322298
1863	Q1322871
1864	Q13233410
1865	Q1323362
1866	Q1323528
1867	Q132364
1868	Q1325106
1869	Q13260474
1870	Q1326388
1871	Q13276586
1872	Q132874
1873	Q1329181
1874	Q1329550
1875	Q1330336
1876	Q13312202
1877	Q1331926
1878	Q133250
1879	Q1332643
1880	Q13333512
1881	Q1333743
1882	Q1334846
1883	Q133500
1884	Q1335007
1885	Q13353
1886	Q13361286
1887	Q13365595
1888	Q13373512
1889	Q13373948
1890	Q13376080
1891	Q13382352
1892	Q1339070
1893	Q1339824
1894	Q13398782
1895	Q13403078
1896	Q1340474
1897	Q13406057
1898	Q13406463
1899	Q134067
1900	Q13409896
1901	Q13412038
1902	Q13412532
1903	Q13414807
1904	Q1341482
1905	Q13414913
1906	Q13414953
1907	Q134161
1908	Q1342266
1909	Q13424265
1910	Q13425103
1911	Q13426234
1912	Q13426339
1913	Q1343860
1914	Q13442814
1915	Q1344636
1916	Q134471
1917	Q1346018
1918	Q13462819
1919	Q1346342
1920	Q13464828
1921	Q134661
1922	Q1347061
1923	Q13471665
1924	Q13475188
1925	Q13479523
1926	Q13479982
1927	Q1348800
1928	Q1350156
1929	Q13502294
1930	Q1351522
1931	Q13522376
1932	Q135288
1933	Q1355451
1934	Q13557414
1935	Q1356176
1936	Q1356717
1937	Q135707
1938	Q13582682
1939	Q1359171
1940	Q1359246
1941	Q135964
1942	Q1361045
1943	Q1361088
1944	Q1361373
1945	Q13615998
1946	Q1361922
1947	Q136218
1948	Q1362688
1949	Q1363085
1950	Q1363408
1951	Q1363415
1952	Q13634357
1953	Q13636890
1954	Q13649246
1955	Q1365169
1956	Q1365258
1957	Q1365447
1958	Q1366323
1959	Q1366637
1960	Q1367082
1961	Q13677
1962	Q1368899
1963	Q1369832
1964	Q1370468
1965	Q1371166
1966	Q1371279
1967	Q1371819
1968	Q1372900
1969	Q1373429
1970	Q1373549
1971	Q13741
1972	Q13743
1973	Q1375130
1974	Q1375954
1975	Q1376021
1976	Q1377447
1977	Q1377803
1978	Q1377855
1979	Q13780930
1980	Q1378181
1981	Q1378470
1982	Q13785927
1983	Q1379672
1984	Q1381134
1985	Q1385958
1986	Q1386210
1987	Q13882342
1988	Q13915
1989	Q1392475
1990	Q1393866
1991	Q1394144
1992	Q1395034
1993	Q1395149
1994	Q13955
1995	Q1396881
1996	Q14001
1997	Q14002281
1998	Q1400808
1999	Q1401416
2000	Q140258
2001	Q1402719
2002	Q1403876
2003	Q1406
2004	Q140732
2005	Q140744
2006	Q1408286
2007	Q1408288
2008	Q1408487
2009	Q14094
2010	Q1410
2011	Q141090
2012	Q1411245
2013	Q1411292
2014	Q141130
2015	Q14116
2016	Q1411845
2017	Q1412
2018	Q1412461
2019	Q1412670
2020	Q1412909
2021	Q1412924
2022	Q1413083
2023	Q1414510
2024	Q1414548
2025	Q141488
2026	Q141495
2027	Q1415187
2028	Q14152352
2029	Q1416406
2030	Q1416732
2031	Q14167874
2032	Q1416838
2033	Q1417293
2034	Q1418502
2035	Q14208553
2036	Q1424622
2037	Q14246221
2038	Q142539
2039	Q1426138
2040	Q1426774
2041	Q1426863
2042	Q1427251
2043	Q1430062
2044	Q1430184
2045	Q14337227
2046	Q1437034
2047	Q1437361
2048	Q1437428
2049	Q1437680
2050	Q1438073
2051	Q14398124
2052	Q14399061
2053	Q14399581
2054	Q14400574
2055	Q14403664
2056	Q14406
2057	Q14411202
2058	Q1441804
2059	Q14431238
2060	Q14437894
2061	Q14444473
2062	Q14445479
2063	Q1444631
2064	Q1444687
2065	Q14466379
2066	Q14491910
2067	Q14492698
2068	Q145
2069	Q14514122
2070	Q1451528
2071	Q145179
2072	Q1455952
2073	Q145599
2074	Q14565331
2075	Q1457492
2076	Q1457734
2077	Q14579
2078	Q14581
2079	Q14583
2080	Q1458484
2081	Q1458498
2082	Q1459344
2083	Q146078
2084	Q14614552
2085	Q14615019
2086	Q14615029
2087	Q1461523
2088	Q146233
2089	Q14623823
2090	Q14623843
2091	Q1462470
2092	Q1463607
2093	Q14636918
2094	Q14643
2095	Q14646
2096	Q14647
2097	Q14656
2098	Q1465654
2099	Q14658
2100	Q1466064
2101	Q14663
2102	Q146768
2103	Q146923
2104	Q1470293
2105	Q147276
2106	Q1473265
2107	Q1473820
2108	Q1474521
2109	Q1474542
2110	Q1475717
2111	Q147638
2112	Q1478140
2113	Q14790
2114	Q14799884
2115	Q148
2116	Q1480561
2117	Q1481177
2118	Q1481411
2119	Q1482145
2120	Q1482183
2121	Q1484375
2122	Q1485500
2123	Q1486175
2124	Q14864329
2125	Q14864330
2126	Q1486447
2127	Q1487
2128	Q1487455
2129	Q1489930
2130	Q14915512
2131	Q14915514
2132	Q14916834
2133	Q14928339
2134	Q1493786
2135	Q14943842
2136	Q14971823
2137	Q149789
2138	Q1499465
2139	Q149972
2140	Q149999
2141	Q150
2142	Q1501882
2143	Q1501923
2144	Q1502022
2145	Q15021033
2146	Q15023900
2147	Q1502402
2148	Q1502796
2149	Q15028
2150	Q1503443
2151	Q1503724
2152	Q1503766
2153	Q1505415
2154	Q15054354
2155	Q15060227
2156	Q15079663
2157	Q15087423
2158	Q15088658
2159	Q15089879
2160	Q150971
2161	Q151139
2162	Q15120004
2163	Q15120677
2164	Q1513879
2165	Q1515051
2166	Q1517650
2167	Q15177466
2168	Q151828
2169	Q1518431
2170	Q1518683
2171	Q151885
2172	Q1519454
2173	Q15206305
2174	Q15222398
2175	Q152611
2176	Q15263535
2177	Q15272421
2178	Q15275184
2179	Q1527901
2180	Q15281348
2181	Q15296512
2182	Q15300637
2183	Q15304961
2184	Q15330
2185	Q1535598
2186	Q15369810
2187	Q1537445
2188	Q1537673
2189	Q1537691
2190	Q1537885
2191	Q15401472
2192	Q1540232
2193	Q1541178
2194	Q15433923
2195	Q15439301
2196	Q15442776
2197	Q1545010
2198	Q154755
2199	Q155
2200	Q155076
2201	Q1553250
2202	Q15544757
2203	Q15545584
2204	Q15548064
2205	Q15548076
2206	Q15551713
2207	Q15563228
2208	Q15614763
2209	Q1561837
2210	Q15618663
2211	Q15618669
2212	Q15618675
2213	Q15621286
2214	Q15621498
2215	Q15631639
2216	Q15646299
2217	Q156495
2218	Q15659621
2219	Q1566671
2220	Q15671948
2221	Q1568118
2222	Q1568346
2223	Q1569639
2224	Q1569697
2225	Q156986
2226	Q1569955
2227	Q15711760
2228	Q15712808
2229	Q1572121
2230	Q1572865
2231	Q15731702
2232	Q15731832
2233	Q15732990
2234	Q15733006
2235	Q15738686
2236	Q1575434
2237	Q157754
2238	Q15777
2239	Q15777392
2240	Q1578305
2241	Q157965
2242	Q1579914
2243	Q15809678
2244	Q1582085
2245	Q15829853
2246	Q15832296
2247	Q15836568
2248	Q15838309
2249	Q15852766
2250	Q15855099
2251	Q158593
2252	Q15861362
2253	Q158666
2254	Q15884720
2255	Q1589009
2256	Q1589327
2257	Q1589480
2258	Q15896029
2259	Q15898201
2260	Q15915083
2261	Q159260
2262	Q15926623
2263	Q15930188
2264	Q15930270
2265	Q1593782
2266	Q15938816
2267	Q15947422
2268	Q15952356
2269	Q15952914
2270	Q15960505
2271	Q15960875
2272	Q15967387
2273	Q15970406
2274	Q15971618
2275	Q159810
2276	Q15982644
2277	Q159943
2278	Q16
2279	Q16000077
2280	Q16000353
2281	Q160151
2282	Q16023725
2283	Q16023913
2284	Q160289
2285	Q16039868
2286	Q16043862
2287	Q160453
2288	Q16049689
2289	Q16062415
2290	Q160710
2291	Q161053
2292	Q161410
2293	Q16144068
2294	Q1616517
2295	Q161733
2296	Q16174456
2297	Q161873
2298	Q16197959
2299	Q16201958
2300	Q1622272
2301	Q16235208
2302	Q16245517
2303	Q16251378
2304	Q16251925
2305	Q1625299
2306	Q1625990
2307	Q16277542
2308	Q1628290
2309	Q1628791
2310	Q1630150
2311	Q16304051
2312	Q163310
2313	Q16335785
2314	Q16338
2315	Q163393
2316	Q16342
2317	Q163468
2318	Q16348624
2319	Q1635410
2320	Q1636081
2321	Q16387
2322	Q1639024
2323	Q16402
2324	Q1640617
2325	Q1640628
2326	Q1641122
2327	Q164203
2328	Q1642623
2329	Q164307
2330	Q164359
2331	Q1643805
2332	Q1643989
2333	Q1644704
2334	Q16452
2335	Q1649571
2336	Q1649725
2337	Q1650567
2338	Q1650915
2339	Q16513426
2340	Q165194
2341	Q16525012
2342	Q165277
2343	Q165436
2344	Q1654461
2345	Q16545707
2346	Q16559
2347	Q165650
2348	Q165678
2349	Q165950
2350	Q165970
2351	Q1660060
2352	Q1660161
2353	Q16602077
2354	Q166074
2355	Q166142
2356	Q166211
2357	Q1662391
2358	Q1662553
2359	Q1662562
2360	Q1662581
2361	Q1663561
2362	Q1663833
2363	Q16638513
2364	Q16639197
2365	Q16641
2366	Q1665420
2367	Q166561
2368	Q16665256
2369	Q16678561
2370	Q1668024
2371	Q16686448
2372	Q16691
2373	Q166936
2374	Q1669786
2375	Q167
2376	Q167035
2377	Q16705128
2378	Q16723300
2379	Q16725802
2380	Q16728975
2381	Q16729446
2382	Q16745344
2383	Q167533
2384	Q167555
2385	Q16766305
2386	Q16766476
2387	Q1676669
2388	Q167676
2389	Q16773055
2390	Q167772
2391	Q16783523
2392	Q16834355
2393	Q1684188
2394	Q16848217
2395	Q16863097
2396	Q1686491
2397	Q16878131
2398	Q1688472
2399	Q16887186
2400	Q16887380
2401	Q16889133
2402	Q169019
2403	Q16914835
2404	Q16920157
2405	Q16920237
2406	Q16927616
2407	Q16927666
2408	Q16927802
2409	Q16927834
2410	Q16928072
2411	Q16928226
2412	Q169411
2413	Q1694402
2414	Q16947796
2415	Q169478
2416	Q16950835
2417	Q16953111
2418	Q16960686
2419	Q16963446
2420	Q16965428
2421	Q16973176
2422	Q16980
2423	Q16989736
2424	Q16992245
2425	Q1699520
2426	Q17
2427	Q170028
2428	Q17004273
2429	Q17004438
2430	Q17005494
2431	Q170058
2432	Q17008061
2433	Q17008256
2434	Q17012109
2435	Q17012245
2436	Q170130
2437	Q17017346
2438	Q17037441
2439	Q170378
2440	Q17039022
2441	Q17042404
2442	Q17042731
2443	Q170434
2444	Q170438
2445	Q170451
2446	Q17045846
2447	Q17049185
2448	Q170519
2449	Q17054505
2450	Q170584
2451	Q17058718
2452	Q170658
2453	Q17067385
2454	Q17067559
2455	Q17068357
2456	Q17076708
2457	Q170790
2458	Q17083510
2459	Q17084460
2460	Q17085167
2461	Q17086396
2462	Q17086822
2463	Q17087180
2464	Q1709010
2465	Q170963
2466	Q170978
2467	Q17098555
2468	Q17101746
2469	Q17107792
2470	Q17112054
2471	Q17118377
2472	Q171184
2473	Q17118423
2474	Q171186
2475	Q17128269
2476	Q17130715
2477	Q17131176
2478	Q1713118
2479	Q17138413
2480	Q1714118
2481	Q17141186
2482	Q17146476
2483	Q171477
2484	Q17155032
2485	Q17155144
2486	Q17156857
2487	Q17157301
2488	Q1717246
2489	Q17176533
2490	Q171819
2491	Q17183696
2492	Q17233037
2493	Q17233246
2494	Q17237365
2495	Q172491
2496	Q1726891
2497	Q1727359
2498	Q1727373
2499	Q17278587
2500	Q17281125
2501	Q17281459
2502	Q17290934
2503	Q17305518
2504	Q173095
2505	Q173136
2506	Q173142
2507	Q173156
2508	Q173183
2509	Q173212
2510	Q173285
2511	Q17329819
2512	Q17329836
2513	Q173341
2514	Q1734662
2515	Q17352119
2516	Q173626
2517	Q17376908
2518	Q173799
2519	Q17385422
2520	Q17386681
2521	Q17394284
2522	Q174165
2523	Q17424
2524	Q1744625
2525	Q1744628
2526	Q17457
2527	Q174666
2528	Q1747121
2529	Q174733
2530	Q17488292
2531	Q174989
2532	Q17500471
2533	Q175096
2534	Q17513350
2535	Q17517
2536	Q175173
2537	Q175263
2538	Q17537576
2539	Q1753830
2540	Q1754278
2541	Q1755670
2542	Q17576071
2543	Q1757694
2544	Q17584038
2545	Q1758446
2546	Q175869
2547	Q1758804
2548	Q17590603
2549	Q1759657
2550	Q1759786
2551	Q176061
2552	Q1760641
2553	Q176165
2554	Q17620247
2555	Q17628502
2556	Q17637401
2557	Q17638537
2558	Q176452
2559	Q176555
2560	Q176623
2561	Q176640
2562	Q176645
2563	Q1767080
2564	Q176737
2565	Q176769
2566	Q1768199
2567	Q1768721
2568	Q176953
2569	Q176984
2570	Q177005
2571	Q1770325
2572	Q177058
2573	Q1771161
2574	Q17712328
2575	Q177234
2576	Q177251
2577	Q17737
2578	Q1775461
2579	Q177571
2580	Q177634
2581	Q1777473
2582	Q177777
2583	Q177929
2584	Q1779327
2585	Q1779497
2586	Q1779650
2587	Q1780427
2588	Q178051
2589	Q1780667
2590	Q1782301
2591	Q178285
2592	Q178354
2593	Q178377
2594	Q1783823
2595	Q178435
2596	Q1784941
2597	Q178528
2598	Q178546
2599	Q178570
2600	Q1786113
2601	Q178651
2602	Q178817
2603	Q179012
2604	Q179116
2605	Q17928402
2606	Q179310
2607	Q179467
2608	Q1799072
2609	Q17995793
2610	Q179976
2611	Q180003
2612	Q18010946
2613	Q18012472
2614	Q180165
2615	Q1803090
2616	Q180368
2617	Q18046417
2618	Q180524
2619	Q1805857
2620	Q180634
2621	Q1806850
2622	Q1806885
2623	Q180703
2624	Q180711
2625	Q18071588
2626	Q180868
2627	Q1810071
2628	Q1810858
2629	Q18109
2630	Q181156
2631	Q18121684
2632	Q181233
2633	Q18130932
2634	Q181487
2635	Q18150728
2636	Q1815844
2637	Q1815901
2638	Q181593
2639	Q1816282
2640	Q18168774
2641	Q181787
2642	Q18199129
2643	Q182
2644	Q18202981
2645	Q18204
2646	Q18206389
2647	Q18209310
2648	Q182250
2649	Q182477
2650	Q182505
2651	Q182557
2652	Q182598
2653	Q1826488
2654	Q182656
2655	Q1827543
2656	Q18275458
2657	Q18277858
2658	Q182933
2659	Q183
2660	Q183169
2661	Q183197
2662	Q183205
2663	Q183427
2664	Q18343316
2665	Q18344624
2666	Q183480
2667	Q18348020
2668	Q183484
2669	Q18350420
2670	Q18357313
2671	Q18357624
2672	Q18357734
2673	Q18378737
2674	Q18384745
2675	Q18385709
2676	Q18388277
2677	Q183888
2678	Q18393146
2679	Q18395344
2680	Q1840472
2681	Q184148
2682	Q184199
2683	Q184316
2684	Q18436842
2685	Q184473
2686	Q184609
2687	Q18463075
2688	Q184733
2689	Q184741
2690	Q184752
2691	Q184754
2692	Q184793
2693	Q184824
2694	Q18491847
2695	Q185020
2696	Q185035
2697	Q18517294
2698	Q185179
2699	Q18518728
2700	Q18526198
2701	Q18526202
2702	Q185357
2703	Q1854343
2704	Q185451
2705	Q185478
2706	Q185524
2707	Q185534
2708	Q185576
2709	Q185612
2710	Q185614
2711	Q18563589
2712	Q185698
2713	Q1859284
2714	Q185957
2715	Q1860
2716	Q186055
2717	Q1861094
2718	Q18612125
2719	Q18612185
2720	Q18614412
2721	Q18614424
2722	Q18614708
2723	Q18614765
2724	Q186148
2725	Q18614879
2726	Q18614923
2727	Q18614935
2728	Q18615057
2729	Q18615128
2730	Q186152
2731	Q18615228
2732	Q18615333
2733	Q18615979
2734	Q186290
2735	Q1863837
2736	Q1864529
2737	Q18645971
2738	Q18646076
2739	Q18646610
2740	Q18646612
2741	Q18646614
2742	Q186475
2743	Q186649
2744	Q186693
2745	Q1868524
2746	Q1868547
2747	Q18692990
2748	Q186936
2749	Q18699055
2750	Q187147
2751	Q18719428
2752	Q187432
2753	Q187466
2754	Q187560
2755	Q1875777
2756	Q187588
2757	Q18761595
2758	Q187631
2759	Q187659
2760	Q187787
2761	Q187860
2762	Q187906
2763	Q187939
2764	Q1879820
2765	Q188
2766	Q188104
2767	Q1881523
2768	Q18820035
2769	Q188211
2770	Q188267
2771	Q18833
2772	Q188436
2773	Q18845397
2774	Q188522
2775	Q188524
2776	Q188531
2777	Q188558
2778	Q18857148
2779	Q18859887
2780	Q188610
2781	Q188619
2782	Q188695
2783	Q188728
2784	Q188740
2785	Q188804
2786	Q188847
2787	Q188860
2788	Q188889
2789	Q1888930
2790	Q188961
2791	Q1890437
2792	Q189053
2793	Q18915790
2794	Q18915967
2795	Q189177
2796	Q189210
2797	Q189214
2798	Q18922761
2799	Q189248
2800	Q1893102
2801	Q1893311
2802	Q189376
2803	Q189396
2804	Q189401
2805	Q189436
2806	Q189439
2807	Q189447
2808	Q189464
2809	Q189477
2810	Q189507
2811	Q1895587
2812	Q189569
2813	Q189722
2814	Q189768
2815	Q189784
2816	Q18979
2817	Q189794
2818	Q189900
2819	Q190026
2820	Q1900326
2821	Q1900657
2822	Q190087
2823	Q190169
2824	Q190247
2825	Q190391
2826	Q190411
2827	Q190478
2828	Q190524
2829	Q190549
2830	Q190637
2831	Q1906857
2832	Q190686
2833	Q1908389
2834	Q191
2835	Q191026
2836	Q191307
2837	Q1914636
2838	Q19180675
2839	Q191839
2840	Q19190511
2841	Q1920785
2842	Q192161
2843	Q19219752
2844	Q1924011
2845	Q1924634
2846	Q1924819
2847	Q192490
2848	Q192521
2849	Q192532
2850	Q192588
2851	Q192613
2852	Q192726
2853	Q192776
2854	Q1928207
2855	Q192822
2856	Q1928222
2857	Q192833
2858	Q192869
2859	Q192897
2860	Q192903
2861	Q192969
2862	Q192997
2863	Q193040
2864	Q193076
2865	Q1931402
2866	Q19315319
2867	Q1931564
2868	Q1931646
2869	Q193231
2870	Q193247
2871	Q1932543
2872	Q193315
2873	Q193321
2874	Q1933427
2875	Q193345
2876	Q193351
2877	Q193395
2878	Q193424
2879	Q193446
2880	Q193564
2881	Q1936256
2882	Q1936384
2883	Q19366981
2884	Q19367063
2885	Q19367195
2886	Q193756
2887	Q193858
2888	Q1938983
2889	Q193946
2890	Q19399674
2891	Q19407678
2892	Q1940914
2893	Q194105
2894	Q194112
2895	Q194134
2896	Q194152
2897	Q194166
2898	Q1941695
2899	Q1941921
2900	Q19423
2901	Q194274
2902	Q19478619
2903	Q1948408
2904	Q194919
2905	Q194978
2906	Q1949963
2907	Q1952502
2908	Q19538713
2909	Q19541
2910	Q1957908
2911	Q195872
2912	Q19595415
2913	Q19599369
2914	Q1962320
2915	Q19631768
2916	Q19631769
2917	Q19631771
2918	Q1963642
2919	Q196372
2920	Q196431
2921	Q19644522
2922	Q19660
2923	Q19660770
2924	Q19663471
2925	Q1966904
2926	Q19683982
2927	Q1969601
2928	Q1969854
2929	Q19707392
2930	Q1970746
2931	Q1971661
2932	Q197492
2933	Q197520
2934	Q197536
2935	Q19754851
2936	Q19758689
2937	Q19760483
2938	Q1979154
2939	Q197970
2940	Q1981968
2941	Q1983108
2942	Q19837
2943	Q19838870
2944	Q19841877
2945	Q19844919
2946	Q19845322
2947	Q19856537
2948	Q198583
2949	Q19862344
2950	Q19862406
2951	Q1987578
2952	Q1988917
2953	Q19892282
2954	Q19892740
2955	Q198981
2956	Q199
2957	Q19900
2958	Q1990286
2959	Q19921452
2960	Q1993334
2961	Q1994
2962	Q19942840
2963	Q1994301
2964	Q199655
2965	Q199657
2966	Q1996630
2967	Q19966510
2968	Q19967801
2969	Q1999572
2970	Q1999831
2971	Q2
2972	Q20007086
2973	Q20007257
2974	Q200125
2975	Q20014942
2976	Q2001982
2977	Q20020535
2978	Q20026371
2979	Q20026918
2980	Q20033286
2981	Q2003932
2982	Q2004891
2983	Q2005
2984	Q2006448
2985	Q200694
2986	Q200726
2987	Q20078554
2988	Q200802
2989	Q20080327
2990	Q20087905
2991	Q200996
2992	Q201339
2993	Q201436
2994	Q20155677
2995	Q20155778
2996	Q20160951
2997	Q201817
2998	Q201904
2999	Q20202982
3000	Q2023606
3001	Q202400
3002	Q2025226
3003	Q202785
3004	Q202805
3005	Q202833
3006	Q202843
3007	Q2028479
3008	Q202866
3009	Q2029911
3010	Q203066
3011	Q20353483
3012	Q2035437
3013	Q20357043
3014	Q20371767
3015	Q203790
3016	Q204
3017	Q20408298
3018	Q2040857
3019	Q2041543
3020	Q204222
3021	Q2043282
3022	Q2044144
3023	Q2044200
3024	Q2044345
3025	Q2044450
3026	Q204570
3027	Q20472817
3028	Q20481199
3029	Q205084
3030	Q20514253
3031	Q2053
3032	Q20551732
3033	Q205663
3034	Q205692
3035	Q20573011
3036	Q2058241
3037	Q205961
3038	Q206033
3039	Q206188
3040	Q2061913
3041	Q2063
3042	Q20630572
3043	Q20641808
3044	Q20658133
3045	Q20671273
3046	Q20671303
3047	Q20672086
3048	Q2067785
3049	Q20678677
3050	Q2067937
3051	Q2067979
3052	Q2068418
3053	Q206904
3054	Q20691038
3055	Q207011
3056	Q20706915
3057	Q20707560
3058	Q20707889
3059	Q20712273
3060	Q20714602
3061	Q207170
3062	Q2072298
3063	Q2072356
3064	Q207316
3065	Q207434
3066	Q20743760
3067	Q207440
3068	Q207527
3069	Q207542
3070	Q207628
3071	Q207643
3072	Q207656
3073	Q2078
3074	Q207819
3075	Q2078905
3076	Q20789991
3077	Q2079320
3078	Q207952
3079	Q207977
3080	Q20800404
3081	Q208042
3082	Q208074
3083	Q208163
3084	Q208165
3085	Q20819677
3086	Q20825628
3087	Q20826013
3088	Q20829075
3089	Q20829391
3090	Q2083958
3091	Q208452
3092	Q208459
3093	Q20856875
3094	Q20861496
3095	Q2086703
3096	Q208702
3097	Q208800
3098	Q208850
3099	Q2088941
3100	Q2089134
3101	Q2089905
3102	Q209054
3103	Q2091629
3104	Q20923490
3105	Q2093
3106	Q209330
3107	Q209372
3108	Q20937557
3109	Q209455
3110	Q20947086
3111	Q20965967
3112	Q20971416
3113	Q209860
3114	Q21
3115	Q21004260
3116	Q210113
3117	Q2101564
3118	Q210167
3119	Q21063462
3120	Q21067350
3121	Q21068
3122	Q21075690
3123	Q210832
3124	Q210857
3125	Q21091728
3126	Q21094865
3127	Q21095035
3128	Q2110223
3129	Q211063
3130	Q2112073
3131	Q2112188
3132	Q21124681
3133	Q2112558
3134	Q21127166
3135	Q211294
3136	Q21142755
3137	Q21146257
3138	Q211496
3139	Q2115
3140	Q2115026
3141	Q21156460
3142	Q21159976
3143	Q21169670
3144	Q2119595
3145	Q21198
3146	Q21198548
3147	Q2119856
3148	Q21198579
3149	Q2119882
3150	Q21200
3151	Q21203
3152	Q21207
3153	Q212108
3154	Q212324
3155	Q2123261
3156	Q212542
3157	Q212569
3158	Q212587
3159	Q21281665
3160	Q213
3161	Q213092
3162	Q2134646
3163	Q2136322
3164	Q213660
3165	Q213666
3166	Q213970
3167	Q21402713
3168	Q2141460
3169	Q2141903
3170	Q21419567
3171	Q21422344
3172	Q2142696
3173	Q2143522
3174	Q2144405
3175	Q21447895
3176	Q2145117
3177	Q21451837
3178	Q2145211
3179	Q214526
3180	Q2145956
3181	Q214604
3182	Q21462856
3183	Q21463167
3184	Q2146489
3185	Q2146830
3186	Q214743
3187	Q215016
3188	Q215106
3189	Q215206
3190	Q215273
3191	Q215448
3192	Q21562092
3193	Q215819
3194	Q2158576
3195	Q21590234
3196	Q215936
3197	Q21595855
3198	Q21600523
3199	Q21614062
3200	Q21614124
3201	Q21622213
3202	Q21623039
3203	Q216378
3204	Q21639656
3205	Q21652121
3206	Q2165951
3207	Q216601
3208	Q2166735
3209	Q216861
3210	Q21694381
3211	Q216993
3212	Q21707789
3213	Q217082
3214	Q21708200
3215	Q21708967
3216	Q21711047
3217	Q217365
3218	Q217413
3219	Q21743174
3220	Q217570
3221	Q217594
3222	Q217602
3223	Q217608
3224	Q21795693
3225	Q218152
3226	Q21830563
3227	Q21834748
3228	Q218533
3229	Q218616
3230	Q2187908
3231	Q2188189
3232	Q218924
3233	Q21892650
3234	Q219136
3235	Q2192
3236	Q2193155
3237	Q219320
3238	Q2193309
3239	Q2193887
3240	Q219409
3241	Q219416
3242	Q2195
3243	Q219635
3244	Q21980538
3245	Q2199864
3246	Q22001659
3247	Q2200417
3248	Q220182
3249	Q220184
3250	Q22021703
3251	Q22036005
3252	Q22049114
3253	Q220499
3254	Q220543
3255	Q220577
3256	Q220644
3257	Q22073956
3258	Q22074922
3259	Q22077991
3260	Q220849
3261	Q22095646
3262	Q22097361
3263	Q2217507
3264	Q221989
3265	Q222046
3266	Q22245680
3267	Q22254811
3268	Q22274379
3269	Q22277430
3270	Q22279146
3271	Q22284678
3272	Q222996
3273	Q223335
3274	Q223341
3275	Q2233943
3276	Q22342969
3277	Q223433
3278	Q223490
3279	Q22349237
3280	Q223535
3281	Q223655
3282	Q2238523
3283	Q224055
3284	Q224177
3285	Q22445448
3286	Q2248521
3287	Q2248872
3288	Q2249149
3289	Q2251455
3290	Q2251595
3291	Q2251820
3292	Q2256206
3293	Q2257606
3294	Q2257880
3295	Q2264109
3296	Q22661306
3297	Q22661328
3298	Q2266173
3299	Q226671
3300	Q22670878
3301	Q22673982
3302	Q2267705
3303	Q2268914
3304	Q2269096
3305	Q22695923
3306	Q2271421
3307	Q2271896
3308	Q22725
3309	Q22732660
3310	Q2274332
3311	Q22744240
3312	Q22747357
3313	Q22808097
3314	Q22811234
3315	Q22827871
3316	Q22829467
3317	Q2283
3318	Q2284512
3319	Q228502
3320	Q22863621
3321	Q22872
3322	Q22906202
3323	Q22906432
3324	Q22906681
3325	Q22907102
3326	Q22908624
3327	Q22908871
3328	Q22909730
3329	Q2292993
3330	Q229371
3331	Q22952775
3332	Q22952981
3333	Q2295887
3334	Q2296674
3335	Q229698
3336	Q2297063
3337	Q2297769
